trial,trial_type,event_type,absolute_time,response_time,response,result
31,sad_low,9,884.0439000000001,NA,21,correct sad
31,sad_low,3,885.5460999999998,NA,NA,NA
32,angry_high,5,888.5662,NA,NA,high
32,angry_high,11,889.7951999999999,NA,NA,NA
32,angry_high,12,890.1794999999997,0.3808999999998832,right,incorrect
32,angry_high,6,891.1949999999997,NA,NA,NA
32,angry_high,7,891.4448,0.24950000000001182,right,incorrect
32,angry_high,9,892.0079000000002,NA,-50,wrong angry
32,angry_high,3,893.5114999999997,NA,NA,NA
33,sad_low,5,896.5470999999999,NA,NA,low
33,sad_low,11,897.7444000000002,NA,NA,NA
33,sad_low,12,898.2297,0.4817999999997937,right,correct
33,sad_low,6,899.2404000000001,NA,NA,NA
33,sad_low,7,899.6605999999998,0.4199999999999591,right,correct
33,sad_low,9,900.0599999999997,NA,22,correct sad
33,sad_low,3,901.5601999999999,NA,NA,NA
34,angry_high,5,904.0795999999998,NA,NA,high
34,angry_high,11,905.2941999999999,NA,NA,NA
34,angry_high,12,905.5934999999997,0.2964999999999236,left,correct
34,angry_high,6,906.6069000000001,NA,NA,NA
34,angry_high,7,906.8259000000002,0.21860000000015134,left,correct
34,angry_high,9,907.4250999999998,NA,48,correct angry
34,angry_high,3,908.9263000000001,NA,NA,NA
35,sad_low,5,910.9469000000001,NA,NA,low
35,sad_low,11,912.1589999999998,NA,NA,NA
35,sad_low,12,912.3889000000001,0.22420000000022355,right,correct
35,sad_low,6,913.4089999999998,NA,NA,NA
35,sad_low,7,913.6250999999999,0.21580000000028576,right,correct
35,sad_low,9,914.2233,NA,48,correct sad
35,sad_low,3,915.7254999999998,NA,NA,NA
36,angry_high,5,918.7471999999999,NA,NA,high
36,angry_high,11,919.9738,NA,NA,NA
36,angry_high,12,920.1044999999998,0.12000000000000455,left,correct
36,angry_high,6,921.1252,NA,NA,NA
36,angry_high,7,921.3743000000001,0.24879999999984648,left,correct
36,angry_high,9,921.9399000000001,NA,44,correct angry
36,angry_high,3,923.4409000000002,NA,NA,NA
37,sad_low,5,925.4581999999999,NA,NA,low
37,sad_low,11,926.6739999999998,NA,NA,NA
37,sad_low,12,926.8914000000001,0.21379999999976462,right,correct
37,sad_low,6,927.9073000000001,NA,NA,NA
37,sad_low,7,928.1239999999998,0.2162999999998192,right,correct
37,sad_low,9,928.7214000000001,NA,48,correct sad
37,sad_low,3,930.2230999999998,NA,NA,NA
38,angry_high,5,932.7464999999997,NA,NA,high
38,angry_high,11,933.9567,NA,NA,NA
38,angry_high,12,934.2692,0.3045000000000755,left,correct
38,angry_high,6,935.2859000000001,NA,NA,NA
38,angry_high,7,935.5891999999999,0.30299999999999727,left,correct
38,angry_high,9,936.1048000000001,NA,37,correct angry
38,angry_high,3,937.6059999999998,NA,NA,NA
39,sad_low,5,939.6263,NA,NA,low
39,sad_low,11,940.8510999999999,NA,NA,NA
39,sad_low,12,940.9902,0.13589999999999236,right,correct
39,sad_low,6,942.0056999999999,NA,NA,NA
39,sad_low,7,942.2380999999998,0.23210000000005948,right,correct
39,sad_low,9,942.8202,NA,46,correct sad
39,sad_low,3,944.3214999999998,NA,NA,NA
40,sad_low,5,947.3514000000001,NA,NA,low
40,sad_low,11,948.5705999999999,NA,NA,NA
40,sad_low,12,948.7015999999999,0.11920000000020536,right,correct
40,sad_low,6,949.7209999999998,NA,NA,NA
40,sad_low,7,949.9533,0.2319999999999709,right,correct
40,sad_low,9,950.5364000000002,NA,46,correct sad
40,sad_low,3,952.0374999999998,NA,NA,NA
41,angry_high,5,954.0554999999997,NA,NA,high
41,angry_high,11,955.2894000000001,NA,NA,NA
41,angry_high,12,955.3708,0.07829999999978554,left,correct
41,angry_high,6,956.3830999999999,NA,NA,NA
41,angry_high,7,956.7198000000001,0.3363999999999123,left,correct
41,angry_high,9,957.2022,NA,33,correct angry
41,angry_high,3,958.7036999999999,NA,NA,NA
42,sad_high,5,961.2075999999998,NA,NA,high
42,sad_high,11,962.4358000000001,NA,NA,NA
42,sad_high,12,962.7654999999997,0.3246000000001459,right,correct
42,sad_high,6,963.7863,NA,NA,NA
42,sad_high,7,964.0140999999999,0.22660000000018954,right,correct
42,sad_high,9,964.6002,NA,46,correct sad
42,sad_high,3,966.1015999999998,NA,NA,NA
43,angry_high,5,968.1064999999998,NA,NA,high
43,angry_high,11,969.3183,NA,NA,NA
43,angry_high,12,969.5023,0.18079999999974916,right,incorrect
43,angry_high,6,970.5147,NA,NA,NA
43,angry_high,7,970.8339000000001,0.3187999999997828,right,incorrect
