trial,trial_type,event_type,absolute_time,response_time,response,result
27,angry_low,7,567.1293000000006,0.28089999999849624,left,correct
27,angry_low,9,567.6636000000015,NA,40,correct angry
27,angry_low,3,569.1771000000015,NA,NA,NA
28,sad_high,5,572.1798000000007,NA,NA,high
28,sad_high,11,573.3929000000022,NA,NA,NA
28,sad_high,12,573.9768000000007,0.5689000000022588,left,incorrect
28,sad_high,6,574.9921999999992,NA,NA,NA
28,sad_high,7,575.4793000000006,0.48540000000218697,right,correct
28,sad_high,9,575.8111000000014,NA,14,correct sad
28,sad_high,3,577.324,NA,NA,NA
29,angry_low,5,579.3289000000021,NA,NA,low
29,angry_low,11,580.5401999999992,NA,NA,NA
29,angry_low,12,580.7734999999999,0.21919999999920492,left,correct
29,angry_low,6,581.7916999999992,NA,NA,NA
29,angry_low,7,582.2934999999999,0.5004999999999882,left,correct
29,angry_low,9,582.5924000000022,NA,12,correct angry
29,angry_low,3,584.1049999999999,NA,NA,NA
30,sad_low,5,587.1455,NA,NA,low
30,sad_low,11,588.3211000000015,NA,NA,NA
30,sad_low,12,588.6038000000007,0.27689999999847714,left,incorrect
30,sad_low,6,589.6214000000022,NA,NA,NA
30,sad_low,7,590.2753000000007,0.6522999999970125,right,correct
30,sad_low,9,590.4388000000007,NA,-7,correct sad
30,sad_low,3,591.9529000000022,NA,NA,NA
31,sad_low,5,594.4554999999999,NA,NA,low
31,sad_low,11,595.6849000000021,NA,NA,NA
31,sad_low,12,595.7851000000014,0.09269999999924039,right,correct
31,sad_low,6,596.8011000000014,NA,NA,NA
31,sad_low,7,597.223,0.42000000000007276,right,correct
31,sad_low,9,597.6198000000007,NA,22,correct sad
31,sad_low,3,599.1334000000022,NA,NA,NA
32,angry_high,5,602.1378000000007,NA,NA,high
32,angry_high,11,603.3486000000014,NA,NA,NA
32,angry_high,12,603.6821000000015,0.3212999999969952,left,correct
32,angry_high,6,604.6986000000014,NA,NA,NA
32,angry_high,7,605.0169000000021,0.31719999999927495,left,correct
32,angry_high,9,605.5166999999992,NA,35,correct angry
32,angry_high,3,607.0305,NA,NA,NA
33,sad_low,5,610.0341999999991,NA,NA,low
33,sad_low,11,611.2621999999992,NA,NA,NA
33,sad_low,12,611.6803000000007,0.40219999999919764,right,correct
33,sad_low,6,612.6964999999999,NA,NA,NA
33,sad_low,7,613.1974000000022,0.4996999999992795,right,correct
33,sad_low,9,613.5138000000006,NA,12,correct sad
33,sad_low,3,615.0276000000014,NA,NA,NA
34,angry_high,5,617.5316000000014,NA,NA,high
34,angry_high,11,618.7606999999992,NA,NA,NA
34,angry_high,12,619.1101000000015,0.3414000000021815,left,correct
34,angry_high,6,620.1266999999992,NA,NA,NA
34,angry_high,7,620.7289000000022,0.6005000000000109,right,incorrect
34,angry_high,9,620.9424999999999,NA,-50,wrong angry
34,angry_high,3,622.4581999999992,NA,NA,NA
35,sad_low,5,624.4634000000021,NA,NA,low
35,sad_low,11,625.6908000000006,NA,NA,NA
35,sad_low,12,626.2076000000014,0.5066000000015265,left,incorrect
35,sad_low,6,627.2244999999999,NA,NA,NA
35,sad_low,7,627.8629000000021,0.6359999999999673,right,correct
35,sad_low,9,628.0416000000014,NA,-5,correct sad
35,sad_low,3,629.5561999999992,NA,NA,NA
36,angry_high,5,632.5591999999992,NA,NA,high
36,angry_high,11,633.7886000000015,NA,NA,NA
36,angry_high,12,634.155,0.361599999997793,left,correct
36,angry_high,6,635.1714000000022,NA,NA,NA
36,angry_high,7,635.7234000000021,0.5501999999992222,left,correct
36,angry_high,9,635.9739000000021,NA,6,correct angry
36,angry_high,3,637.4863000000007,NA,NA,NA
37,sad_low,5,639.4911999999991,NA,NA,low
37,sad_low,11,640.703,NA,NA,NA
37,sad_low,12,641.0696000000014,0.3563999999984162,right,correct
37,sad_low,6,642.0859000000022,NA,NA,NA
37,sad_low,7,642.4896999999992,0.4014999999999418,right,correct
37,sad_low,9,642.9046999999991,NA,25,correct sad
37,sad_low,3,644.4176000000015,NA,NA,NA
38,angry_high,5,646.9366999999992,NA,NA,high
38,angry_high,11,648.1331000000014,NA,NA,NA
38,angry_high,12,648.4831999999992,0.3414000000021815,left,correct
38,angry_high,6,649.5003000000007,NA,NA,NA
38,angry_high,7,649.8859000000022,0.3838000000007469,left,correct
38,angry_high,9,650.3178000000007,NA,27,correct angry
38,angry_high,3,651.8314999999999,NA,NA,NA
39,sad_low,5,653.8349000000022,NA,NA,low
39,sad_low,11,655.0641999999992,NA,NA,NA
39,sad_low,12,655.1971999999992,0.12010000000157106,right,correct
39,sad_low,6,656.2139999999999,NA,NA,NA
39,sad_low,7,656.6179999999999,0.4019000000022288,right,correct
39,sad_low,9,657.0323000000006,NA,25,correct sad
39,sad_low,3,658.5461000000014,NA,NA,NA
40,sad_low,5,661.5961000000015,NA,NA,low
40,sad_low,11,662.7946999999992,NA,NA,NA
